CCAA;PROVINCIA;MUNICIPIO;CCA;CPROV;CMUN;NATCODE;COLOR;PARTIDO;VOTOS
Castilla - La Mancha;Guadalajara;Escopete;08;19;112;34081919112;#ABAAAD;psoe;29
Castilla - La Mancha;Guadalajara;Escopete;08;19;112;34081919112;#ABAAAD;pp;26
Castilla - La Mancha;Guadalajara;Espinosa de Henares;08;19;113;34081919113;#ABAAAD;hem;249
Castilla - La Mancha;Guadalajara;Espinosa de Henares;08;19;113;34081919113;#ABAAAD;pp;72
Castilla - La Mancha;Guadalajara;Espinosa de Henares;08;19;113;34081919113;#ABAAAD;psoe;61
Castilla - La Mancha;Guadalajara;Espinosa de Henares;08;19;113;34081919113;#ABAAAD;podemos;9
Castilla - La Mancha;Guadalajara;Esplegares;08;19;114;34081919114;#ABAAAD;psoe;15
Castilla - La Mancha;Guadalajara;Esplegares;08;19;114;34081919114;#ABAAAD;pp;2
Castilla - La Mancha;Guadalajara;Establés;08;19;115;34081919115;#ABAAAD;pp;12
Castilla - La Mancha;Guadalajara;Establés;08;19;115;34081919115;#ABAAAD;psoe;8
Castilla - La Mancha;Guadalajara;Estriégana;08;19;116;34081919116;#ABAAAD;pp;5
Castilla - La Mancha;Guadalajara;Fontanar;08;19;117;34081919117;#ABAAAD;etf;679
Castilla - La Mancha;Guadalajara;Fontanar;08;19;117;34081919117;#ABAAAD;psoe;303
Castilla - La Mancha;Guadalajara;Fontanar;08;19;117;34081919117;#ABAAAD;pp;179
Castilla - La Mancha;Guadalajara;Fontanar;08;19;117;34081919117;#ABAAAD;podemos;115
Castilla - La Mancha;Guadalajara;Fontanar;08;19;117;34081919117;#ABAAAD;vox;34
Castilla - La Mancha;Guadalajara;Fuembellida;08;19;118;34081919118;#ABAAAD;psoe;7
Castilla - La Mancha;Guadalajara;Fuencemillán;08;19;119;34081919119;#ABAAAD;psoe;35
Castilla - La Mancha;Guadalajara;Fuencemillán;08;19;119;34081919119;#ABAAAD;pp;9
Castilla - La Mancha;Guadalajara;Fuentelahiguera de Albatages;08;19;120;34081919120;#ABAAAD;agrupacion-independiente-de-fuentelahiguera;46
Castilla - La Mancha;Guadalajara;Fuentelahiguera de Albatages;08;19;120;34081919120;#ABAAAD;pp;32
Castilla - La Mancha;Guadalajara;Fuentelahiguera de Albatages;08;19;120;34081919120;#ABAAAD;psoe;27
Castilla - La Mancha;Guadalajara;Fuentelencina;08;19;121;34081919121;#ABAAAD;psoe;152
Castilla - La Mancha;Guadalajara;Fuentelencina;08;19;121;34081919121;#ABAAAD;pp;44
Castilla - La Mancha;Guadalajara;Fuentelsaz;08;19;122;34081919122;#ABAAAD;pp;32
Castilla - La Mancha;Guadalajara;Fuentelsaz;08;19;122;34081919122;#ABAAAD;psoe;30
Castilla - La Mancha;Guadalajara;Fuentelviejo;08;19;123;34081919123;#ABAAAD;aef;18
Castilla - La Mancha;Guadalajara;Fuentelviejo;08;19;123;34081919123;#ABAAAD;pp;17
Castilla - La Mancha;Guadalajara;Fuentelviejo;08;19;123;34081919123;#ABAAAD;psoe;12
Castilla - La Mancha;Guadalajara;Fuentenovilla;08;19;124;34081919124;#ABAAAD;pp;169
Castilla - La Mancha;Guadalajara;Fuentenovilla;08;19;124;34081919124;#ABAAAD;iu;82
Castilla - La Mancha;Guadalajara;Fuentenovilla;08;19;124;34081919124;#ABAAAD;psoe;31
Castilla - La Mancha;Guadalajara;Gajanejos;08;19;125;34081919125;#ABAAAD;pp;13
Castilla - La Mancha;Guadalajara;Gajanejos;08;19;125;34081919125;#ABAAAD;ciudadanos;15
Castilla - La Mancha;Guadalajara;Galápagos;08;19;126;34081919126;#ABAAAD;g-a;794
Castilla - La Mancha;Guadalajara;Galápagos;08;19;126;34081919126;#ABAAAD;pp;237
Castilla - La Mancha;Guadalajara;Galápagos;08;19;126;34081919126;#ABAAAD;psoe;147
Castilla - La Mancha;Guadalajara;Galápagos;08;19;126;34081919126;#ABAAAD;vox;96
Castilla - La Mancha;Guadalajara;Galve de Sorbe;08;19;127;34081919127;#ABAAAD;pp;40
Castilla - La Mancha;Guadalajara;Galve de Sorbe;08;19;127;34081919127;#ABAAAD;psoe;38
Castilla - La Mancha;Guadalajara;Gascueña de Bornova;08;19;129;34081919129;#ABAAAD;pp;16
Castilla - La Mancha;Guadalajara;Gascueña de Bornova;08;19;129;34081919129;#ABAAAD;psoe;3
Castilla - La Mancha;Guadalajara;Guadalajara;08;19;130;34081919130;#ABAAAD;psoe;16877
Castilla - La Mancha;Guadalajara;Guadalajara;08;19;130;34081919130;#ABAAAD;pp;13169
Castilla - La Mancha;Guadalajara;Guadalajara;08;19;130;34081919130;#ABAAAD;vox;6600
Castilla - La Mancha;Guadalajara;Guadalajara;08;19;130;34081919130;#ABAAAD;a-guadalajara-hay-que-quererla;2185
Castilla - La Mancha;Guadalajara;Guadalajara;08;19;130;34081919130;#ABAAAD;podemos;1401
Castilla - La Mancha;Guadalajara;Guadalajara;08;19;130;34081919130;#ABAAAD;ciudadanos;743
Castilla - La Mancha;Guadalajara;Guadalajara;08;19;130;34081919130;#ABAAAD;pacma;304
Castilla - La Mancha;Guadalajara;Henche;08;19;132;34081919132;#ABAAAD;pp;53
Castilla - La Mancha;Guadalajara;Henche;08;19;132;34081919132;#ABAAAD;psoe;19
Castilla - La Mancha;Guadalajara;Heras de Ayuso;08;19;133;34081919133;#ABAAAD;psoe;54
Castilla - La Mancha;Guadalajara;Heras de Ayuso;08;19;133;34081919133;#ABAAAD;podemos;33
Castilla - La Mancha;Guadalajara;Heras de Ayuso;08;19;133;34081919133;#ABAAAD;pp;21
Castilla - La Mancha;Guadalajara;Heras de Ayuso;08;19;133;34081919133;#ABAAAD;vox;8
Castilla - La Mancha;Guadalajara;Herrería;08;19;134;34081919134;#ABAAAD;psoe;15
Castilla - La Mancha;Guadalajara;Herrería;08;19;134;34081919134;#ABAAAD;pp;2
Castilla - La Mancha;Guadalajara;Hiendelaencina;08;19;135;34081919135;#ABAAAD;psoe;52
Castilla - La Mancha;Guadalajara;Hiendelaencina;08;19;135;34081919135;#ABAAAD;pp;20
Castilla - La Mancha;Guadalajara;Hijes;08;19;136;34081919136;#ABAAAD;psoe;7
Castilla - La Mancha;Guadalajara;Hijes;08;19;136;34081919136;#ABAAAD;pp;4
Castilla - La Mancha;Guadalajara;Hita;08;19;138;34081919138;#ABAAAD;psoe;129
Castilla - La Mancha;Guadalajara;Hita;08;19;138;34081919138;#ABAAAD;pp;56
Castilla - La Mancha;Guadalajara;Hombrados;08;19;139;34081919139;#ABAAAD;pp;17
Castilla - La Mancha;Guadalajara;Hombrados;08;19;139;34081919139;#ABAAAD;psoe;15
Castilla - La Mancha;Guadalajara;Hontoba;08;19;142;34081919142;#ABAAAD;psoe;151
Castilla - La Mancha;Guadalajara;Hontoba;08;19;142;34081919142;#ABAAAD;pp;49
Castilla - La Mancha;Guadalajara;Horche;08;19;143;34081919143;#ABAAAD;psoe;674
Castilla - La Mancha;Guadalajara;Horche;08;19;143;34081919143;#ABAAAD;pp;602
Castilla - La Mancha;Guadalajara;Hortezuela de Océn;08;19;145;34081919145;#ABAAAD;pp;16
Castilla - La Mancha;Guadalajara;Hortezuela de Océn;08;19;145;34081919145;#ABAAAD;psoe;14
Castilla - La Mancha;Guadalajara;La Huerce;08;19;146;34081919146;#ABAAAD;psoe;35
Castilla - La Mancha;Guadalajara;La Huerce;08;19;146;34081919146;#ABAAAD;pp;4
Castilla - La Mancha;Guadalajara;Huérmeces del Cerro;08;19;147;34081919147;#ABAAAD;psoe;17
Castilla - La Mancha;Guadalajara;Huérmeces del Cerro;08;19;147;34081919147;#ABAAAD;pp;11
Castilla - La Mancha;Guadalajara;Huertahernando;08;19;148;34081919148;#ABAAAD;pp;25
Castilla - La Mancha;Guadalajara;Huertahernando;08;19;148;34081919148;#ABAAAD;psoe;17
Castilla - La Mancha;Guadalajara;Hueva;08;19;150;34081919150;#ABAAAD;pp;44
Castilla - La Mancha;Guadalajara;Hueva;08;19;150;34081919150;#ABAAAD;psoe;23
Castilla - La Mancha;Guadalajara;Humanes;08;19;151;34081919151;#ABAAAD;psoe;504
Castilla - La Mancha;Guadalajara;Humanes;08;19;151;34081919151;#ABAAAD;pp;200
Castilla - La Mancha;Guadalajara;Humanes;08;19;151;34081919151;#ABAAAD;podemos;73
Castilla - La Mancha;Guadalajara;Illana;08;19;152;34081919152;#ABAAAD;pp;385
Castilla - La Mancha;Guadalajara;Illana;08;19;152;34081919152;#ABAAAD;psoe;101
Castilla - La Mancha;Guadalajara;Iniéstola;08;19;153;34081919153;#ABAAAD;psoe;9
Castilla - La Mancha;Guadalajara;Las Inviernas;08;19;154;34081919154;#ABAAAD;pp;32
Castilla - La Mancha;Guadalajara;Las Inviernas;08;19;154;34081919154;#ABAAAD;psoe;16
Castilla - La Mancha;Guadalajara;Irueste;08;19;155;34081919155;#ABAAAD;psoe;25
Castilla - La Mancha;Guadalajara;Irueste;08;19;155;34081919155;#ABAAAD;vox;3
Castilla - La Mancha;Guadalajara;Irueste;08;19;155;34081919155;#ABAAAD;pp;2
Castilla - La Mancha;Guadalajara;Jadraque;08;19;156;34081919156;#ABAAAD;psoe;437
Castilla - La Mancha;Guadalajara;Jadraque;08;19;156;34081919156;#ABAAAD;pp;194
Castilla - La Mancha;Guadalajara;Jadraque;08;19;156;34081919156;#ABAAAD;vox;93
Castilla - La Mancha;Guadalajara;Jadraque;08;19;156;34081919156;#ABAAAD;aij;60
Castilla - La Mancha;Guadalajara;Jirueque;08;19;157;34081919157;#ABAAAD;pp;28
Castilla - La Mancha;Guadalajara;Jirueque;08;19;157;34081919157;#ABAAAD;psoe;16
Castilla - La Mancha;Guadalajara;Ledanca;08;19;159;34081919159;#ABAAAD;pp;37
Castilla - La Mancha;Guadalajara;Ledanca;08;19;159;34081919159;#ABAAAD;psoe;28
Castilla - La Mancha;Guadalajara;Ledanca;08;19;159;34081919159;#ABAAAD;vox;26
Castilla - La Mancha;Guadalajara;Loranca de Tajuña;08;19;160;34081919160;#ABAAAD;pp;248
Castilla - La Mancha;Guadalajara;Loranca de Tajuña;08;19;160;34081919160;#ABAAAD;tlp;181
Castilla - La Mancha;Guadalajara;Loranca de Tajuña;08;19;160;34081919160;#ABAAAD;psoe;146
Castilla - La Mancha;Guadalajara;Loranca de Tajuña;08;19;160;34081919160;#ABAAAD;vox;68
Castilla - La Mancha;Guadalajara;Lupiana;08;19;161;34081919161;#ABAAAD;psoe;133
Castilla - La Mancha;Guadalajara;Lupiana;08;19;161;34081919161;#ABAAAD;pp;25
Castilla - La Mancha;Guadalajara;Luzaga;08;19;162;34081919162;#ABAAAD;psoe;29
Castilla - La Mancha;Guadalajara;Luzaga;08;19;162;34081919162;#ABAAAD;pp;23
Castilla - La Mancha;Guadalajara;Luzón;08;19;163;34081919163;#ABAAAD;psoe;25
Castilla - La Mancha;Guadalajara;Luzón;08;19;163;34081919163;#ABAAAD;pp;22
Castilla - La Mancha;Guadalajara;Majaelrayo;08;19;165;34081919165;#ABAAAD;psoe;22
Castilla - La Mancha;Guadalajara;Majaelrayo;08;19;165;34081919165;#ABAAAD;pp;18
Castilla - La Mancha;Guadalajara;Málaga del Fresno;08;19;166;34081919166;#ABAAAD;psoe;57
Castilla - La Mancha;Guadalajara;Málaga del Fresno;08;19;166;34081919166;#ABAAAD;pp;38
Castilla - La Mancha;Guadalajara;Malaguilla;08;19;167;34081919167;#ABAAAD;pp;75
Castilla - La Mancha;Guadalajara;Malaguilla;08;19;167;34081919167;#ABAAAD;psoe;65
Castilla - La Mancha;Guadalajara;Malaguilla;08;19;167;34081919167;#ABAAAD;arga;55
Castilla - La Mancha;Guadalajara;Mandayona;08;19;168;34081919168;#ABAAAD;psoe;133
Castilla - La Mancha;Guadalajara;Mandayona;08;19;168;34081919168;#ABAAAD;fo;42
Castilla - La Mancha;Guadalajara;Mandayona;08;19;168;34081919168;#ABAAAD;pp;17
Castilla - La Mancha;Guadalajara;Mantiel;08;19;169;34081919169;#ABAAAD;psoe;11
Castilla - La Mancha;Guadalajara;Mantiel;08;19;169;34081919169;#ABAAAD;pp;2
Castilla - La Mancha;Guadalajara;Maranchón;08;19;170;34081919170;#ABAAAD;psoe;60
Castilla - La Mancha;Guadalajara;Maranchón;08;19;170;34081919170;#ABAAAD;pp;43
Castilla - La Mancha;Guadalajara;Maranchón;08;19;170;34081919170;#ABAAAD;vox;7
Castilla - La Mancha;Guadalajara;Marchamalo;08;19;171;34081919171;#ABAAAD;psoe;2062
Castilla - La Mancha;Guadalajara;Marchamalo;08;19;171;34081919171;#ABAAAD;pp;1012
Castilla - La Mancha;Guadalajara;Marchamalo;08;19;171;34081919171;#ABAAAD;vox;375
Castilla - La Mancha;Guadalajara;Marchamalo;08;19;171;34081919171;#ABAAAD;podemos;208
Castilla - La Mancha;Guadalajara;Marchamalo;08;19;171;34081919171;#ABAAAD;fe-de-las-jons;129
Castilla - La Mancha;Guadalajara;Masegoso de Tajuña;08;19;172;34081919172;#ABAAAD;psoe;36
Castilla - La Mancha;Guadalajara;Masegoso de Tajuña;08;19;172;34081919172;#ABAAAD;erc;32
Castilla - La Mancha;Guadalajara;Matarrubia;08;19;173;34081919173;#ABAAAD;psoe;19
Castilla - La Mancha;Guadalajara;Matarrubia;08;19;173;34081919173;#ABAAAD;pp;15
Castilla - La Mancha;Guadalajara;Matillas;08;19;174;34081919174;#ABAAAD;pp;30
Castilla - La Mancha;Guadalajara;Matillas;08;19;174;34081919174;#ABAAAD;psoe;16
Castilla - La Mancha;Guadalajara;Mazarete;08;19;175;34081919175;#ABAAAD;pp;9
Castilla - La Mancha;Guadalajara;Mazarete;08;19;175;34081919175;#ABAAAD;psoe;1
Castilla - La Mancha;Guadalajara;Mazuecos;08;19;176;34081919176;#ABAAAD;pp;181
Castilla - La Mancha;Guadalajara;Mazuecos;08;19;176;34081919176;#ABAAAD;psoe;92
Castilla - La Mancha;Guadalajara;Medranda;08;19;177;34081919177;#ABAAAD;psoe;31
Castilla - La Mancha;Guadalajara;Medranda;08;19;177;34081919177;#ABAAAD;pp;23
Castilla - La Mancha;Guadalajara;Megina;08;19;178;34081919178;#ABAAAD;psoe;11
Castilla - La Mancha;Guadalajara;Megina;08;19;178;34081919178;#ABAAAD;pp;5
Castilla - La Mancha;Guadalajara;Megina;08;19;178;34081919178;#ABAAAD;vox;2
Castilla - La Mancha;Guadalajara;Membrillera;08;19;179;34081919179;#ABAAAD;psoe;51
Castilla - La Mancha;Guadalajara;Membrillera;08;19;179;34081919179;#ABAAAD;pp;28
Castilla - La Mancha;Guadalajara;Miedes de Atienza;08;19;181;34081919181;#ABAAAD;pp;35
Castilla - La Mancha;Guadalajara;Miedes de Atienza;08;19;181;34081919181;#ABAAAD;psoe;9
Castilla - La Mancha;Guadalajara;La Mierla;08;19;182;34081919182;#ABAAAD;psoe;17
Castilla - La Mancha;Guadalajara;La Mierla;08;19;182;34081919182;#ABAAAD;pp;10
Castilla - La Mancha;Guadalajara;Millana;08;19;184;34081919184;#ABAAAD;pp;32
Castilla - La Mancha;Guadalajara;Millana;08;19;184;34081919184;#ABAAAD;psoe;14
Castilla - La Mancha;Guadalajara;Milmarcos;08;19;183;34081919183;#ABAAAD;psoe;34
Castilla - La Mancha;Guadalajara;Milmarcos;08;19;183;34081919183;#ABAAAD;cihgu;13
Castilla - La Mancha;Guadalajara;Milmarcos;08;19;183;34081919183;#ABAAAD;pp;1
Castilla - La Mancha;Guadalajara;La Miñosa;08;19;185;34081919185;#ABAAAD;pp;10
Castilla - La Mancha;Guadalajara;La Miñosa;08;19;185;34081919185;#ABAAAD;psoe;13
Castilla - La Mancha;Guadalajara;Mirabueno;08;19;186;34081919186;#ABAAAD;psoe;45
Castilla - La Mancha;Guadalajara;Mirabueno;08;19;186;34081919186;#ABAAAD;pp;15
Castilla - La Mancha;Guadalajara;Miralrío;08;19;187;34081919187;#ABAAAD;pp;21
Castilla - La Mancha;Guadalajara;Miralrío;08;19;187;34081919187;#ABAAAD;psoe;14
Castilla - La Mancha;Guadalajara;Mochales;08;19;188;34081919188;#ABAAAD;pp;17
Castilla - La Mancha;Guadalajara;Mochales;08;19;188;34081919188;#ABAAAD;psoe;10
Castilla - La Mancha;Guadalajara;Mohernando;08;19;189;34081919189;#ABAAAD;psoe;66
Castilla - La Mancha;Guadalajara;Mohernando;08;19;189;34081919189;#ABAAAD;pp;18
Castilla - La Mancha;Guadalajara;Molina de Aragón;08;19;190;34081919190;#ABAAAD;psoe;1219
Castilla - La Mancha;Guadalajara;Molina de Aragón;08;19;190;34081919190;#ABAAAD;pp;354
Castilla - La Mancha;Guadalajara;Molina de Aragón;08;19;190;34081919190;#ABAAAD;ipm;122
Castilla - La Mancha;Guadalajara;Monasterio;08;19;191;34081919191;#ABAAAD;psoe;6
Castilla - La Mancha;Guadalajara;Monasterio;08;19;191;34081919191;#ABAAAD;pp;4
Castilla - La Mancha;Guadalajara;Mondéjar;08;19;192;34081919192;#ABAAAD;psoe;1025
Castilla - La Mancha;Guadalajara;Mondéjar;08;19;192;34081919192;#ABAAAD;vox;194
Castilla - La Mancha;Guadalajara;Mondéjar;08;19;192;34081919192;#ABAAAD;pp;193
Castilla - La Mancha;Guadalajara;Montarrón;08;19;193;34081919193;#ABAAAD;psoe;17
Castilla - La Mancha;Guadalajara;Montarrón;08;19;193;34081919193;#ABAAAD;pp;3
Castilla - La Mancha;Guadalajara;Moratilla de los Meleros;08;19;194;34081919194;#ABAAAD;psoe;47
Castilla - La Mancha;Guadalajara;Moratilla de los Meleros;08;19;194;34081919194;#ABAAAD;pp;20
Castilla - La Mancha;Guadalajara;Morenilla;08;19;195;34081919195;#ABAAAD;psoe;15
Castilla - La Mancha;Guadalajara;Morenilla;08;19;195;34081919195;#ABAAAD;pp;6
Castilla - La Mancha;Guadalajara;Muduex;08;19;196;34081919196;#ABAAAD;psoe;36
Castilla - La Mancha;Guadalajara;Muduex;08;19;196;34081919196;#ABAAAD;pp;24
Castilla - La Mancha;Guadalajara;Las Navas de Jadraque;08;19;197;34081919197;#ABAAAD;psoe;18
Castilla - La Mancha;Guadalajara;Negredo;08;19;198;34081919198;#ABAAAD;aen;7
Castilla - La Mancha;Guadalajara;Negredo;08;19;198;34081919198;#ABAAAD;pp;2
Castilla - La Mancha;Guadalajara;Ocentejo;08;19;199;34081919199;#ABAAAD;pp;3
Castilla - La Mancha;Guadalajara;Ocentejo;08;19;199;34081919199;#ABAAAD;podemos;2
Castilla - La Mancha;Guadalajara;Ocentejo;08;19;199;34081919199;#ABAAAD;psoe;1
Castilla - La Mancha;Guadalajara;El Olivar;08;19;200;34081919200;#ABAAAD;psoe;27
Castilla - La Mancha;Guadalajara;El Olivar;08;19;200;34081919200;#ABAAAD;pp;14
Castilla - La Mancha;Guadalajara;El Olivar;08;19;200;34081919200;#ABAAAD;vox;12
Castilla - La Mancha;Guadalajara;Olmeda de Cobeta;08;19;201;34081919201;#ABAAAD;pp;29
Castilla - La Mancha;Guadalajara;Olmeda de Cobeta;08;19;201;34081919201;#ABAAAD;psoe;12
Castilla - La Mancha;Guadalajara;La Olmeda de Jadraque;08;19;202;34081919202;#ABAAAD;psoe;9
Castilla - La Mancha;Guadalajara;La Olmeda de Jadraque;08;19;202;34081919202;#ABAAAD;pp;1
Castilla - La Mancha;Guadalajara;El Ordial;08;19;203;34081919203;#ABAAAD;psoe;17
Castilla - La Mancha;Guadalajara;El Ordial;08;19;203;34081919203;#ABAAAD;pp;13
Castilla - La Mancha;Guadalajara;Orea;08;19;204;34081919204;#ABAAAD;psoe;51
Castilla - La Mancha;Guadalajara;Orea;08;19;204;34081919204;#ABAAAD;cihgu;48
Castilla - La Mancha;Guadalajara;Orea;08;19;204;34081919204;#ABAAAD;pp;32
Castilla - La Mancha;Guadalajara;Orea;08;19;204;34081919204;#ABAAAD;vox;13
Castilla - La Mancha;Guadalajara;Pálmaces de Jadraque;08;19;208;34081919208;#ABAAAD;psoe;22
Castilla - La Mancha;Guadalajara;Pálmaces de Jadraque;08;19;208;34081919208;#ABAAAD;pp;12
Castilla - La Mancha;Guadalajara;Pálmaces de Jadraque;08;19;208;34081919208;#ABAAAD;podemos;7
Castilla - La Mancha;Guadalajara;Pardos;08;19;209;34081919209;#ABAAAD;pv;11
Castilla - La Mancha;Guadalajara;Pardos;08;19;209;34081919209;#ABAAAD;psoe;10
Castilla - La Mancha;Guadalajara;Pardos;08;19;209;34081919209;#ABAAAD;pp;7
Castilla - La Mancha;Guadalajara;Paredes de Sigüenza;08;19;210;34081919210;#ABAAAD;pp;9
Castilla - La Mancha;Guadalajara;Paredes de Sigüenza;08;19;210;34081919210;#ABAAAD;podemos;6
Castilla - La Mancha;Guadalajara;Paredes de Sigüenza;08;19;210;34081919210;#ABAAAD;psoe;4
Castilla - La Mancha;Guadalajara;Pareja;08;19;211;34081919211;#ABAAAD;pp;188
Castilla - La Mancha;Guadalajara;Pareja;08;19;211;34081919211;#ABAAAD;psoe;96
Castilla - La Mancha;Guadalajara;Pareja;08;19;211;34081919211;#ABAAAD;podemos;11
Castilla - La Mancha;Guadalajara;Pareja;08;19;211;34081919211;#ABAAAD;vox;7
Castilla - La Mancha;Guadalajara;Pastrana;08;19;212;34081919212;#ABAAAD;pp;214
Castilla - La Mancha;Guadalajara;Pastrana;08;19;212;34081919212;#ABAAAD;psoe;167
Castilla - La Mancha;Guadalajara;Pastrana;08;19;212;34081919212;#ABAAAD;pv;102
Castilla - La Mancha;Guadalajara;Pastrana;08;19;212;34081919212;#ABAAAD;vox;61
Castilla - La Mancha;Guadalajara;El Pedregal;08;19;213;34081919213;#ABAAAD;psoe;32
Castilla - La Mancha;Guadalajara;El Pedregal;08;19;213;34081919213;#ABAAAD;pp;15
Castilla - La Mancha;Guadalajara;El Pedregal;08;19;213;34081919213;#ABAAAD;vox;5
Castilla - La Mancha;Guadalajara;Peñalén;08;19;214;34081919214;#ABAAAD;psoe;33
Castilla - La Mancha;Guadalajara;Peñalén;08;19;214;34081919214;#ABAAAD;pp;22
Castilla - La Mancha;Guadalajara;Peñalver;08;19;215;34081919215;#ABAAAD;pp;64
Castilla - La Mancha;Guadalajara;Peñalver;08;19;215;34081919215;#ABAAAD;psoe;53
Castilla - La Mancha;Guadalajara;Peñalver;08;19;215;34081919215;#ABAAAD;vox;12
Castilla - La Mancha;Guadalajara;Peralejos de las Truchas;08;19;216;34081919216;#ABAAAD;agrupacion-de-electores-por-el-cambio;42
Castilla - La Mancha;Guadalajara;Peralejos de las Truchas;08;19;216;34081919216;#ABAAAD;agrupacion-de-electores-por-ti-peralejos;29
Castilla - La Mancha;Guadalajara;Peralejos de las Truchas;08;19;216;34081919216;#ABAAAD;psoe;29
Castilla - La Mancha;Guadalajara;Peralejos de las Truchas;08;19;216;34081919216;#ABAAAD;pp;5
Castilla - La Mancha;Guadalajara;Peralveche;08;19;217;34081919217;#ABAAAD;pp;47
Castilla - La Mancha;Guadalajara;Peralveche;08;19;217;34081919217;#ABAAAD;psoe;22
Castilla - La Mancha;Guadalajara;Pinilla de Jadraque;08;19;218;34081919218;#ABAAAD;psoe;24
Castilla - La Mancha;Guadalajara;Pinilla de Jadraque;08;19;218;34081919218;#ABAAAD;pp;12
Castilla - La Mancha;Guadalajara;Pinilla de Molina;08;19;219;34081919219;#ABAAAD;psoe;5
Castilla - La Mancha;Guadalajara;Pioz;08;19;220;34081919220;#ABAAAD;psoe;523
Castilla - La Mancha;Guadalajara;Pioz;08;19;220;34081919220;#ABAAAD;podemos;398
Castilla - La Mancha;Guadalajara;Pioz;08;19;220;34081919220;#ABAAAD;pp;375
Castilla - La Mancha;Guadalajara;Pioz;08;19;220;34081919220;#ABAAAD;vox;367
Castilla - La Mancha;Guadalajara;Pioz;08;19;220;34081919220;#ABAAAD;xpioz;113
Castilla - La Mancha;Guadalajara;Piqueras;08;19;221;34081919221;#ABAAAD;pp;15
Castilla - La Mancha;Guadalajara;Piqueras;08;19;221;34081919221;#ABAAAD;psoe;12
Castilla - La Mancha;Guadalajara;El Pobo de Dueñas;08;19;222;34081919222;#ABAAAD;psoe;33
Castilla - La Mancha;Guadalajara;El Pobo de Dueñas;08;19;222;34081919222;#ABAAAD;pp;32
Castilla - La Mancha;Guadalajara;Poveda de la Sierra;08;19;223;34081919223;#ABAAAD;psoe;46
Castilla - La Mancha;Guadalajara;Poveda de la Sierra;08;19;223;34081919223;#ABAAAD;pp;34
Castilla - La Mancha;Guadalajara;Poveda de la Sierra;08;19;223;34081919223;#ABAAAD;arga;31
Castilla - La Mancha;Guadalajara;Pozo de Almoguera;08;19;224;34081919224;#ABAAAD;pp;67
Castilla - La Mancha;Guadalajara;Pozo de Almoguera;08;19;224;34081919224;#ABAAAD;psoe;6
Castilla - La Mancha;Guadalajara;Pozo de Guadalajara;08;19;225;34081919225;#ABAAAD;psoe;367
Castilla - La Mancha;Guadalajara;Pozo de Guadalajara;08;19;225;34081919225;#ABAAAD;pp;181
Castilla - La Mancha;Guadalajara;Pozo de Guadalajara;08;19;225;34081919225;#ABAAAD;ciudadanos;64
Castilla - La Mancha;Guadalajara;Pozo de Guadalajara;08;19;225;34081919225;#ABAAAD;vox;57
Castilla - La Mancha;Guadalajara;Prádena de Atienza;08;19;226;34081919226;#ABAAAD;pp;16
Castilla - La Mancha;Guadalajara;Prádena de Atienza;08;19;226;34081919226;#ABAAAD;psoe;14
Castilla - La Mancha;Guadalajara;Prados Redondos;08;19;227;34081919227;#ABAAAD;psoe;20
Castilla - La Mancha;Guadalajara;Prados Redondos;08;19;227;34081919227;#ABAAAD;pp;12
Castilla - La Mancha;Guadalajara;Puebla de Beleña;08;19;228;34081919228;#ABAAAD;psoe;13
Castilla - La Mancha;Guadalajara;Puebla de Beleña;08;19;228;34081919228;#ABAAAD;pp;4
